Marker ID,bpm (s),Participant,File Type
_ch0_neuron0,59.2284,43,exp-events
_ch0_neuron0,59.8311,43,exp-events
_ch0_neuron0,60.4713,43,exp-events
_neuron0threshhig7176,0.0,43,exp-events
_neuron0threshlow3147,0.0,43,exp-events
_ch0_neuron0,0.4532,44,bs-events
_ch0_neuron0,1.2166,44,bs-events
_ch0_neuron0,2.019,44,bs-events
_ch0_neuron0,2.8448,44,bs-events
_ch0_neuron0,3.7062,44,bs-events
_ch0_neuron0,4.6084,44,bs-events
_ch0_neuron0,5.4721,44,bs-events
_ch0_neuron0,6.3143,44,bs-events
_ch0_neuron0,7.1594,44,bs-events
_ch0_neuron0,7.9952,44,bs-events
_ch0_neuron0,8.7969,44,bs-events
_ch0_neuron0,9.6115,44,bs-events
_ch0_neuron0,10.4387,44,bs-events
_ch0_neuron0,11.2502,44,bs-events
_ch0_neuron0,12.0735,44,bs-events
_ch0_neuron0,12.907,44,bs-events
_ch0_neuron0,13.7393,44,bs-events
_ch0_neuron0,14.5492,44,bs-events
_neuron0threshhig12799,0.0,44,bs-events
_neuron0threshlow6252,0.0,44,bs-events
_ch0_neuron0,0.0243,44,exp-events
_ch0_neuron0,0.4985,44,exp-events
_ch0_neuron0,0.96,44,exp-events
_ch0_neuron0,1.4184,44,exp-events
_ch0_neuron0,1.9139,44,exp-events
_ch0_neuron0,2.9808,44,exp-events
_ch0_neuron0,3.9242,44,exp-events
_ch0_neuron0,4.1016,44,exp-events
_ch0_neuron0,4.685,44,exp-events
_ch0_neuron0,5.2929,44,exp-events
_ch0_neuron0,5.8197,44,exp-events
_ch0_neuron0,6.3056,44,exp-events
_ch0_neuron0,6.8171,44,exp-events
_ch0_neuron0,7.4574,44,exp-events
_ch0_neuron0,8.3255,44,exp-events
_ch0_neuron0,9.0872,44,exp-events
_ch0_neuron0,9.7194,44,exp-events
_ch0_neuron0,10.3004,44,exp-events
_ch0_neuron0,10.8628,44,exp-events
_ch0_neuron0,11.4237,44,exp-events
_ch0_neuron0,11.984,44,exp-events
_ch0_neuron0,13.1671,44,exp-events
_ch0_neuron0,14.1657,44,exp-events
_ch0_neuron0,14.9457,44,exp-events
_ch0_neuron0,15.5435,44,exp-events
_ch0_neuron0,16.075,44,exp-events
_ch0_neuron0,16.6204,44,exp-events
_ch0_neuron0,17.2255,44,exp-events
_ch0_neuron0,18.2522,44,exp-events
_ch0_neuron0,18.97,44,exp-events
_ch0_neuron0,19.5348,44,exp-events
_ch0_neuron0,20.0921,44,exp-events
_ch0_neuron0,21.2374,44,exp-events
_ch0_neuron0,22.1389,44,exp-events
_ch0_neuron0,22.9072,44,exp-events
_ch0_neuron0,23.5928,44,exp-events
_ch0_neuron0,24.7907,44,exp-events
_ch0_neuron0,25.9029,44,exp-events
_ch0_neuron0,26.8901,44,exp-events
_ch0_neuron0,27.6622,44,exp-events
_ch0_neuron0,28.2609,44,exp-events
_ch0_neuron0,28.8215,44,exp-events
_ch0_neuron0,29.9961,44,exp-events
_ch0_neuron0,31.0068,44,exp-events
_ch0_neuron0,31.8188,44,exp-events
_ch0_neuron0,32.472,44,exp-events
_ch0_neuron0,33.0729,44,exp-events
_ch0_neuron0,34.2004,44,exp-events
_ch0_neuron0,35.1164,44,exp-events
_ch0_neuron0,35.9633,44,exp-events
_ch0_neuron0,36.7875,44,exp-events
_ch0_neuron0,37.531,44,exp-events
_ch0_neuron0,37.7355,44,exp-events
_ch0_neuron0,38.2235,44,exp-events
_ch0_neuron0,38.8717,44,exp-events
_ch0_neuron0,39.4898,44,exp-events
_ch0_neuron0,40.6945,44,exp-events
_ch0_neuron0,41.6909,44,exp-events
_ch0_neuron0,42.6617,44,exp-events
_ch0_neuron0,43.4971,44,exp-events
_ch0_neuron0,44.1883,44,exp-events
_ch0_neuron0,44.7931,44,exp-events
_ch0_neuron0,45.3982,44,exp-events
_ch0_neuron0,46.5277,44,exp-events
_ch0_neuron0,47.6014,44,exp-events
_ch0_neuron0,48.5904,44,exp-events
_ch0_neuron0,49.3897,44,exp-events
_ch0_neuron0,50.0401,44,exp-events
_ch0_neuron0,50.2323,44,exp-events
_ch0_neuron0,50.658,44,exp-events
_ch0_neuron0,50.8403,44,exp-events
_ch0_neuron0,51.5118,44,exp-events
_ch0_neuron0,51.8193,44,exp-events
_ch0_neuron0,52.0459,44,exp-events
_ch0_neuron0,52.6597,44,exp-events
_ch0_neuron0,53.3182,44,exp-events
_ch0_neuron0,53.8997,44,exp-events
_ch0_neuron0,54.1162,44,exp-events
_ch0_neuron0,54.4971,44,exp-events
_ch0_neuron0,55.1742,44,exp-events
_ch0_neuron0,56.41,44,exp-events
_ch0_neuron0,57.4356,44,exp-events
_ch0_neuron0,58.4927,44,exp-events
_neuron0threshhig10785,0.0,44,exp-events
_neuron0threshlow3734,0.0,44,exp-events
_ch0_neuron0,0.5157,45,bs-events
_ch0_neuron0,1.2594,45,bs-events
_ch0_neuron0,2.0392,45,bs-events
_ch0_neuron0,2.7439,45,bs-events
_ch0_neuron0,3.4747,45,bs-events
_ch0_neuron0,4.2669,45,bs-events
_ch0_neuron0,5.1104,45,bs-events
_ch0_neuron0,5.8803,45,bs-events
_ch0_neuron0,6.686,45,bs-events
_ch0_neuron0,7.5924,45,bs-events
_ch0_neuron0,8.4918,45,bs-events
_ch0_neuron0,9.2936,45,bs-events
_ch0_neuron0,10.0716,45,bs-events
_ch0_neuron0,10.8646,45,bs-events
_ch0_neuron0,11.6741,45,bs-events
_ch0_neuron0,12.4549,45,bs-events
_ch0_neuron0,13.2625,45,bs-events
_ch0_neuron0,14.095,45,bs-events
_ch0_neuron0,14.8769,45,bs-events
_neuron0threshhig11624,0.0,45,bs-events
_neuron0threshlow6001,0.0,45,bs-events
_ch0_neuron0,0.4861,45,exp-events
_ch0_neuron0,1.1787,45,exp-events
_ch0_neuron0,1.8516,45,exp-events
_ch0_neuron0,2.4853,45,exp-events
_ch0_neuron0,3.1189,45,exp-events
_ch0_neuron0,3.77,45,exp-events
_ch0_neuron0,4.4443,45,exp-events
_ch0_neuron0,5.0849,45,exp-events
_ch0_neuron0,5.6938,45,exp-events
_ch0_neuron0,6.323,45,exp-events
_ch0_neuron0,6.9959,45,exp-events
_ch0_neuron0,7.6304,45,exp-events
_ch0_neuron0,8.2909,45,exp-events
_ch0_neuron0,8.4886,45,exp-events
_ch0_neuron0,8.991,45,exp-events
_ch0_neuron0,9.6554,45,exp-events
_ch0_neuron0,10.2794,45,exp-events
_ch0_neuron0,10.9528,45,exp-events
_ch0_neuron0,11.6652,45,exp-events
_ch0_neuron0,12.3937,45,exp-events
_ch0_neuron0,13.0532,45,exp-events
_ch0_neuron0,13.715,45,exp-events
_ch0_neuron0,14.3892,45,exp-events
_ch0_neuron0,15.0741,45,exp-events
_ch0_neuron0,15.7262,45,exp-events
_ch0_neuron0,16.3484,45,exp-events
_ch0_neuron0,16.9842,45,exp-events
_ch0_neuron0,17.6692,45,exp-events
_ch0_neuron0,18.33,45,exp-events
_ch0_neuron0,18.9382,45,exp-events
_ch0_neuron0,19.5333,45,exp-events
_ch0_neuron0,20.1959,45,exp-events
_ch0_neuron0,20.91,45,exp-events
_ch0_neuron0,21.6664,45,exp-events
_ch0_neuron0,22.4347,45,exp-events
_ch0_neuron0,23.0759,45,exp-events
_ch0_neuron0,23.2009,45,exp-events
_ch0_neuron0,23.8805,45,exp-events
_ch0_neuron0,24.4966,45,exp-events
_ch0_neuron0,25.118,45,exp-events
_ch0_neuron0,25.8555,45,exp-events
_ch0_neuron0,26.6639,45,exp-events
_ch0_neuron0,27.5165,45,exp-events
_ch0_neuron0,28.3737,45,exp-events
_ch0_neuron0,29.2001,45,exp-events
_ch0_neuron0,29.4087,45,exp-events
_ch0_neuron0,29.99,45,exp-events
_ch0_neuron0,30.1884,45,exp-events
_ch0_neuron0,30.7246,45,exp-events
_ch0_neuron0,30.92,45,exp-events
_ch0_neuron0,31.4165,45,exp-events
_ch0_neuron0,32.0675,45,exp-events
_ch0_neuron0,32.6654,45,exp-events
_ch0_neuron0,33.2414,45,exp-events
_ch0_neuron0,33.8829,45,exp-events
_ch0_neuron0,34.792,45,exp-events
_ch0_neuron0,35.7083,45,exp-events
_ch0_neuron0,36.6509,45,exp-events
_ch0_neuron0,38.6022,45,exp-events
_ch0_neuron0,39.5516,45,exp-events
_ch0_neuron0,40.452,45,exp-events
_ch0_neuron0,43.1362,45,exp-events
_ch0_neuron0,43.6904,45,exp-events
_ch0_neuron0,43.9106,45,exp-events
_ch0_neuron0,44.4501,45,exp-events
_ch0_neuron0,45.1314,45,exp-events
_ch0_neuron0,45.787,45,exp-events
_ch0_neuron0,46.4776,45,exp-events
_ch0_neuron0,47.2736,45,exp-events
_ch0_neuron0,48.1538,45,exp-events
_ch0_neuron0,49.0751,45,exp-events
_ch0_neuron0,50.0111,45,exp-events
_ch0_neuron0,50.9551,45,exp-events
_ch0_neuron0,51.8621,45,exp-events
_ch0_neuron0,52.7556,45,exp-events
_ch0_neuron0,53.6155,45,exp-events
_ch0_neuron0,53.8337,45,exp-events
_ch0_neuron0,54.43,45,exp-events
_ch0_neuron0,55.2128,45,exp-events
_ch0_neuron0,55.4255,45,exp-events
_ch0_neuron0,55.9779,45,exp-events
_ch0_neuron0,56.191,45,exp-events
_ch0_neuron0,57.971,45,exp-events
_ch0_neuron0,58.7059,45,exp-events
_ch0_neuron0,59.5816,45,exp-events
_ch0_neuron0,60.5282,45,exp-events
_ch0_neuron0,61.4727,45,exp-events
_neuron0threshhig15737,0.0,45,exp-events
_neuron0threshlow4742,0.0,45,exp-events
_ch0_neuron0,0.103,46,bs-events
_ch0_neuron0,0.9773,46,bs-events
_ch0_neuron0,1.7864,46,bs-events
_ch0_neuron0,2.6794,46,bs-events
_ch0_neuron0,3.6137,46,bs-events
_ch0_neuron0,4.5729,46,bs-events
_ch0_neuron0,5.5418,46,bs-events
_ch0_neuron0,6.4408,46,bs-events
_ch0_neuron0,7.4315,46,bs-events
_ch0_neuron0,8.4682,46,bs-events
_ch0_neuron0,9.4683,46,bs-events
_ch0_neuron0,10.4228,46,bs-events
_ch0_neuron0,11.2086,46,bs-events
_ch0_neuron0,11.9559,46,bs-events
_ch0_neuron0,12.8856,46,bs-events
_ch0_neuron0,13.9127,46,bs-events
_ch0_neuron0,14.9534,46,bs-events
_neuron0threshhig16072,0.0,46,bs-events
_neuron0threshlow6924,0.0,46,bs-events
_ch0_neuron0,0.3901,46,exp-events
_ch0_neuron0,0.8704,46,exp-events
_ch0_neuron0,1.3985,46,exp-events
_ch0_neuron0,2.2495,46,exp-events
_ch0_neuron0,2.8664,46,exp-events
_ch0_neuron0,3.3986,46,exp-events
_ch0_neuron0,3.9543,46,exp-events
_ch0_neuron0,4.6751,46,exp-events
_ch0_neuron0,5.3624,46,exp-events
_ch0_neuron0,5.9451,46,exp-events
_ch0_neuron0,6.4632,46,exp-events
_ch0_neuron0,7.0534,46,exp-events
_ch0_neuron0,7.9931,46,exp-events
_ch0_neuron0,8.7967,46,exp-events
_ch0_neuron0,9.4706,46,exp-events
_ch0_neuron0,10.0638,46,exp-events
_ch0_neuron0,10.5769,46,exp-events
_ch0_neuron0,11.1008,46,exp-events
_ch0_neuron0,12.8277,46,exp-events
_ch0_neuron0,13.5604,46,exp-events
_ch0_neuron0,14.2234,46,exp-events
_ch0_neuron0,14.837,46,exp-events
_ch0_neuron0,15.4149,46,exp-events
_ch0_neuron0,16.3653,46,exp-events
_ch0_neuron0,17.2081,46,exp-events
_ch0_neuron0,17.8554,46,exp-events
_ch0_neuron0,18.4295,46,exp-events
_ch0_neuron0,19.0383,46,exp-events
_ch0_neuron0,20.0713,46,exp-events
_ch0_neuron0,20.9023,46,exp-events
_ch0_neuron0,21.5849,46,exp-events
_ch0_neuron0,22.373,46,exp-events
_ch0_neuron0,23.2806,46,exp-events
_ch0_neuron0,24.0532,46,exp-events
_ch0_neuron0,24.7573,46,exp-events
_ch0_neuron0,25.5637,46,exp-events
_ch0_neuron0,26.2968,46,exp-events
_ch0_neuron0,26.936,46,exp-events
_ch0_neuron0,27.6035,46,exp-events
_ch0_neuron0,28.4113,46,exp-events
_ch0_neuron0,29.2002,46,exp-events
_ch0_neuron0,29.8943,46,exp-events
_ch0_neuron0,30.6371,46,exp-events
_ch0_neuron0,31.4178,46,exp-events
_ch0_neuron0,32.2184,46,exp-events
_ch0_neuron0,32.9129,46,exp-events
_ch0_neuron0,33.5801,46,exp-events
_ch0_neuron0,34.3131,46,exp-events
_ch0_neuron0,35.1167,46,exp-events
_ch0_neuron0,35.9149,46,exp-events
_ch0_neuron0,36.6901,46,exp-events
_ch0_neuron0,37.3486,46,exp-events
_ch0_neuron0,37.9462,46,exp-events
_ch0_neuron0,38.5396,46,exp-events
_ch0_neuron0,39.5802,46,exp-events
_ch0_neuron0,40.5238,46,exp-events
_ch0_neuron0,41.3347,46,exp-events
_ch0_neuron0,42.0237,46,exp-events
_ch0_neuron0,42.6837,46,exp-events
_ch0_neuron0,43.3605,46,exp-events
_ch0_neuron0,44.434,46,exp-events
_ch0_neuron0,45.386,46,exp-events
_ch0_neuron0,46.1835,46,exp-events
_ch0_neuron0,46.8628,46,exp-events
_ch0_neuron0,47.46,46,exp-events
_ch0_neuron0,48.0654,46,exp-events
_ch0_neuron0,49.1142,46,exp-events
_ch0_neuron0,50.1153,46,exp-events
_ch0_neuron0,50.9861,46,exp-events
_ch0_neuron0,51.7177,46,exp-events
_ch0_neuron0,52.3541,46,exp-events
_ch0_neuron0,53.0771,46,exp-events
_ch0_neuron0,54.1427,46,exp-events
_ch0_neuron0,55.0873,46,exp-events
_ch0_neuron0,55.9168,46,exp-events
_ch0_neuron0,56.6383,46,exp-events
_ch0_neuron0,57.3537,46,exp-events
_ch0_neuron0,58.2633,46,exp-events
_ch0_neuron0,59.3398,46,exp-events
_neuron0threshhig14142,0.0,46,exp-events
_neuron0threshlow6756,0.0,46,exp-events
_ch0_neuron0,0.7012,47,bs-events
_ch0_neuron0,1.4856,47,bs-events
_ch0_neuron0,2.3015,47,bs-events
_ch0_neuron0,3.1362,47,bs-events
_ch0_neuron0,3.928,47,bs-events
_ch0_neuron0,4.7214,47,bs-events
_ch0_neuron0,5.4902,47,bs-events
_ch0_neuron0,6.232,47,bs-events
_ch0_neuron0,6.9135,47,bs-events
_ch0_neuron0,7.5534,47,bs-events
_ch0_neuron0,8.1913,47,bs-events
_ch0_neuron0,8.8441,47,bs-events
_ch0_neuron0,9.5147,47,bs-events
_ch0_neuron0,10.1666,47,bs-events
_ch0_neuron0,10.8104,47,bs-events
_ch0_neuron0,11.4962,47,bs-events
_ch0_neuron0,12.2459,47,bs-events
_ch0_neuron0,12.9723,47,bs-events
_ch0_neuron0,13.7562,47,bs-events
_ch0_neuron0,14.5521,47,bs-events
_ch0_neuron0,15.3155,47,bs-events
_ch0_neuron0,16.0073,47,bs-events
_ch0_neuron0,16.7226,47,bs-events
_ch0_neuron0,17.4676,47,bs-events
_neuron0threshhig15401,0.0,47,bs-events
_neuron0threshlow8183,0.0,47,bs-events
_ch0_neuron0,0.3022,47,exp-events
_ch0_neuron0,0.8105,47,exp-events
_ch0_neuron0,1.3136,47,exp-events
_ch0_neuron0,1.809,47,exp-events
_ch0_neuron0,2.2983,47,exp-events
_ch0_neuron0,2.7931,47,exp-events
_ch0_neuron0,3.3029,47,exp-events
_ch0_neuron0,3.834,47,exp-events
_ch0_neuron0,4.3826,47,exp-events
_ch0_neuron0,4.94,47,exp-events
_ch0_neuron0,5.4819,47,exp-events
_ch0_neuron0,5.9905,47,exp-events
_ch0_neuron0,6.4869,47,exp-events
_ch0_neuron0,6.9745,47,exp-events
_ch0_neuron0,7.4621,47,exp-events
_ch0_neuron0,7.9508,47,exp-events
_ch0_neuron0,8.4334,47,exp-events
_ch0_neuron0,8.9235,47,exp-events
_ch0_neuron0,9.4322,47,exp-events
_ch0_neuron0,9.9635,47,exp-events
_ch0_neuron0,10.4818,47,exp-events
_ch0_neuron0,10.9762,47,exp-events
_ch0_neuron0,11.4702,47,exp-events
_ch0_neuron0,11.9751,47,exp-events
_ch0_neuron0,12.5172,47,exp-events
_ch0_neuron0,13.1085,47,exp-events
_ch0_neuron0,13.8168,47,exp-events
_ch0_neuron0,14.4531,47,exp-events
_ch0_neuron0,15.0267,47,exp-events
_ch0_neuron0,15.5797,47,exp-events
_ch0_neuron0,16.1342,47,exp-events
_ch0_neuron0,16.703,47,exp-events
_ch0_neuron0,17.2745,47,exp-events
_ch0_neuron0,17.8203,47,exp-events
_ch0_neuron0,18.3605,47,exp-events
_ch0_neuron0,18.9194,47,exp-events
_ch0_neuron0,19.5293,47,exp-events
_ch0_neuron0,20.1621,47,exp-events
_ch0_neuron0,20.7849,47,exp-events
_ch0_neuron0,21.3773,47,exp-events
_ch0_neuron0,21.9307,47,exp-events
_ch0_neuron0,22.4647,47,exp-events
_ch0_neuron0,23.0062,47,exp-events
_ch0_neuron0,23.5712,47,exp-events
_ch0_neuron0,24.1472,47,exp-events
_ch0_neuron0,24.6875,47,exp-events
_ch0_neuron0,25.2089,47,exp-events
_ch0_neuron0,25.7332,47,exp-events
_ch0_neuron0,26.2906,47,exp-events
_ch0_neuron0,26.8851,47,exp-events
_ch0_neuron0,27.512,47,exp-events
_ch0_neuron0,28.1266,47,exp-events
_ch0_neuron0,28.6723,47,exp-events
_ch0_neuron0,29.1907,47,exp-events
_ch0_neuron0,29.6962,47,exp-events
_ch0_neuron0,30.2028,47,exp-events
_ch0_neuron0,30.7177,47,exp-events
_ch0_neuron0,31.2612,47,exp-events
_ch0_neuron0,31.8428,47,exp-events
_ch0_neuron0,32.7014,47,exp-events
_ch0_neuron0,33.5291,47,exp-events
_ch0_neuron0,34.3392,47,exp-events
_ch0_neuron0,35.1498,47,exp-events
_ch0_neuron0,35.9302,47,exp-events
_ch0_neuron0,36.6644,47,exp-events
_ch0_neuron0,37.3489,47,exp-events
_ch0_neuron0,38.0042,47,exp-events
_ch0_neuron0,38.6704,47,exp-events
_ch0_neuron0,39.3335,47,exp-events
_ch0_neuron0,40.0196,47,exp-events
_ch0_neuron0,40.6479,47,exp-events
_ch0_neuron0,41.2676,47,exp-events
_ch0_neuron0,41.8731,47,exp-events
_ch0_neuron0,42.4387,47,exp-events
_ch0_neuron0,42.9762,47,exp-events
_ch0_neuron0,43.5158,47,exp-events
_ch0_neuron0,44.0766,47,exp-events
_ch0_neuron0,44.6846,47,exp-events
_ch0_neuron0,45.552,47,exp-events
_ch0_neuron0,46.3813,47,exp-events
_ch0_neuron0,47.1955,47,exp-events
_ch0_neuron0,47.9417,47,exp-events
_ch0_neuron0,48.6477,47,exp-events
_ch0_neuron0,49.3224,47,exp-events
_ch0_neuron0,49.9683,47,exp-events
_ch0_neuron0,50.6008,47,exp-events
_ch0_neuron0,51.2314,47,exp-events
_ch0_neuron0,51.8645,47,exp-events
_ch0_neuron0,52.4901,47,exp-events
_ch0_neuron0,53.1016,47,exp-events
_ch0_neuron0,53.6836,47,exp-events
_ch0_neuron0,54.225,47,exp-events
_ch0_neuron0,54.7492,47,exp-events
_ch0_neuron0,55.2766,47,exp-events
_ch0_neuron0,55.8175,47,exp-events
_ch0_neuron0,56.3944,47,exp-events
_ch0_neuron0,57.0552,47,exp-events
_ch0_neuron0,57.9625,47,exp-events
_ch0_neuron0,58.801,47,exp-events
_ch0_neuron0,59.6227,47,exp-events
_ch0_neuron0,60.4081,47,exp-events
_ch0_neuron0,61.1136,47,exp-events
_ch0_neuron0,61.7915,47,exp-events
_ch0_neuron0,62.4689,47,exp-events
_ch0_neuron0,63.1565,47,exp-events
_ch0_neuron0,63.838,47,exp-events
_ch0_neuron0,64.0239,47,exp-events
_neuron0threshhig15065,0.0,47,exp-events
_neuron0threshlow8099,0.0,47,exp-events
_ch0_neuron0,0.3909,48,bs-events
_ch0_neuron0,1.2045,48,bs-events
_ch0_neuron0,1.9608,48,bs-events
_ch0_neuron0,2.6696,48,bs-events
_ch0_neuron0,3.3274,48,bs-events
_ch0_neuron0,4.028,48,bs-events
_ch0_neuron0,4.8029,48,bs-events
_ch0_neuron0,5.5761,48,bs-events
_ch0_neuron0,6.3175,48,bs-events
_ch0_neuron0,7.0305,48,bs-events
_ch0_neuron0,7.8082,48,bs-events
_ch0_neuron0,8.5961,48,bs-events
_ch0_neuron0,9.3535,48,bs-events
_ch0_neuron0,10.1305,48,bs-events
_ch0_neuron0,10.9641,48,bs-events
_ch0_neuron0,11.7497,48,bs-events
_ch0_neuron0,12.4438,48,bs-events
_ch0_neuron0,13.1442,48,bs-events
_ch0_neuron0,13.8649,48,bs-events
_ch0_neuron0,14.523,48,bs-events
_ch0_neuron0,15.2253,48,bs-events
_neuron0threshhig5161,0.0,48,bs-events
_neuron0threshlow3315,0.0,48,bs-events
_ch0_neuron0,1.9525,48,exp-events
_ch0_neuron0,2.4347,48,exp-events
_ch0_neuron0,2.9397,48,exp-events
_ch0_neuron0,3.4343,48,exp-events
_ch0_neuron0,3.676,48,exp-events
_ch0_neuron0,3.919,48,exp-events
_ch0_neuron0,4.4059,48,exp-events
_ch0_neuron0,5.0995,48,exp-events
_ch0_neuron0,5.3696,48,exp-events
_ch0_neuron0,5.5648,48,exp-events
_ch0_neuron0,5.8041,48,exp-events
_ch0_neuron0,10.5411,48,exp-events
_ch0_neuron0,11.0233,48,exp-events
_ch0_neuron0,11.5283,48,exp-events
_ch0_neuron0,12.0229,48,exp-events
_ch0_neuron0,12.2646,48,exp-events
_ch0_neuron0,12.5076,48,exp-events
_ch0_neuron0,12.9945,48,exp-events
_ch0_neuron0,13.6881,48,exp-events
_ch0_neuron0,13.9582,48,exp-events
_ch0_neuron0,14.1534,48,exp-events
_ch0_neuron0,14.3927,48,exp-events
_ch0_neuron0,14.8328,48,exp-events
_ch0_neuron0,15.5164,48,exp-events
_ch0_neuron0,16.2362,48,exp-events
_ch0_neuron0,16.7171,48,exp-events
_ch0_neuron0,17.1692,48,exp-events
_ch0_neuron0,17.6618,48,exp-events
_ch0_neuron0,17.894,48,exp-events
_ch0_neuron0,18.1525,48,exp-events
_ch0_neuron0,18.6266,48,exp-events
_ch0_neuron0,19.0904,48,exp-events
_ch0_neuron0,19.6005,48,exp-events
_ch0_neuron0,20.091,48,exp-events
_ch0_neuron0,20.3062,48,exp-events
_ch0_neuron0,20.55,48,exp-events
_ch0_neuron0,21.0298,48,exp-events
_ch0_neuron0,21.936,48,exp-events
_ch0_neuron0,22.1661,48,exp-events
_ch0_neuron0,22.4083,48,exp-events
_ch0_neuron0,22.8862,48,exp-events
_ch0_neuron0,24.294,48,exp-events
_ch0_neuron0,24.5416,48,exp-events
_ch0_neuron0,24.7916,48,exp-events
_ch0_neuron0,25.5416,48,exp-events
_ch0_neuron0,26.0303,48,exp-events
_ch0_neuron0,26.7846,48,exp-events
_ch0_neuron0,27.3157,48,exp-events
_ch0_neuron0,28.9125,48,exp-events
_ch0_neuron0,29.9658,48,exp-events
_ch0_neuron0,30.5094,48,exp-events
_ch0_neuron0,31.0785,48,exp-events
_ch0_neuron0,31.3638,48,exp-events
_ch0_neuron0,31.6149,48,exp-events
_ch0_neuron0,31.8877,48,exp-events
_ch0_neuron0,32.5077,48,exp-events
_ch0_neuron0,32.7204,48,exp-events
_ch0_neuron0,33.2384,48,exp-events
_ch0_neuron0,33.422,48,exp-events
_ch0_neuron0,33.7755,48,exp-events
_ch0_neuron0,34.0246,48,exp-events
_ch0_neuron0,34.2618,48,exp-events
_ch0_neuron0,34.7835,48,exp-events
_ch0_neuron0,35.3976,48,exp-events
_ch0_neuron0,35.5707,48,exp-events
_ch0_neuron0,35.8247,48,exp-events
_ch0_neuron0,36.0895,48,exp-events
_ch0_neuron0,36.3483,48,exp-events
_ch0_neuron0,36.5928,48,exp-events
_ch0_neuron0,37.1058,48,exp-events
_ch0_neuron0,37.3595,48,exp-events
_ch0_neuron0,37.633,48,exp-events
_ch0_neuron0,37.8909,48,exp-events
_ch0_neuron0,38.4051,48,exp-events
_ch0_neuron0,38.9279,48,exp-events
_ch0_neuron0,39.44,48,exp-events
_ch0_neuron0,39.9491,48,exp-events
_ch0_neuron0,40.2495,48,exp-events
_ch0_neuron0,40.7782,48,exp-events
_ch0_neuron0,41.5361,48,exp-events
_ch0_neuron0,41.8068,48,exp-events
_ch0_neuron0,42.078,48,exp-events
_ch0_neuron0,42.6218,48,exp-events
_ch0_neuron0,43.1519,48,exp-events
_ch0_neuron0,43.6543,48,exp-events
_ch0_neuron0,43.9323,48,exp-events
_ch0_neuron0,44.4578,48,exp-events
_ch0_neuron0,44.9735,48,exp-events
_ch0_neuron0,45.51,48,exp-events
_ch0_neuron0,46.318,48,exp-events
_ch0_neuron0,46.8225,48,exp-events
_ch0_neuron0,47.6409,48,exp-events
_ch0_neuron0,47.899,48,exp-events
_ch0_neuron0,48.183,48,exp-events
_ch0_neuron0,48.4444,48,exp-events
_ch0_neuron0,48.7208,48,exp-events
_ch0_neuron0,49.2514,48,exp-events
_ch0_neuron0,49.5131,48,exp-events
_ch0_neuron0,49.8082,48,exp-events
_ch0_neuron0,50.3677,48,exp-events
_ch0_neuron0,50.6371,48,exp-events
_ch0_neuron0,51.1642,48,exp-events
_ch0_neuron0,52.5152,48,exp-events
_ch0_neuron0,52.8261,48,exp-events
_ch0_neuron0,53.325,48,exp-events
_ch0_neuron0,53.6323,48,exp-events
_ch0_neuron0,53.8908,48,exp-events
_ch0_neuron0,54.4289,48,exp-events
_ch0_neuron0,54.7166,48,exp-events
_ch0_neuron0,55.8748,48,exp-events
_ch0_neuron0,56.4214,48,exp-events
_ch0_neuron0,57.0056,48,exp-events
_ch0_neuron0,57.6345,48,exp-events
_ch0_neuron0,58.2028,48,exp-events
_ch0_neuron0,58.4683,48,exp-events
_ch0_neuron0,58.8169,48,exp-events
_ch0_neuron0,59.0951,48,exp-events
_ch0_neuron0,60.0252,48,exp-events
_ch0_neuron0,60.2967,48,exp-events
_ch0_neuron0,61.7494,48,exp-events
_neuron0threshhig4574,0.0,48,exp-events
_neuron0threshlow2056,0.0,48,exp-events
_ch0_neuron0,0.0741,49,bs-events
_ch0_neuron0,0.7994,49,bs-events
_ch0_neuron0,1.5884,49,bs-events
_ch0_neuron0,2.4324,49,bs-events
_ch0_neuron0,3.2573,49,bs-events
_ch0_neuron0,4.002,49,bs-events
_ch0_neuron0,4.7233,49,bs-events
_ch0_neuron0,5.4325,49,bs-events
_ch0_neuron0,6.1573,49,bs-events
_ch0_neuron0,6.8923,49,bs-events
_ch0_neuron0,7.5944,49,bs-events
_ch0_neuron0,8.339,49,bs-events
_ch0_neuron0,9.1743,49,bs-events
_ch0_neuron0,9.949,49,bs-events
_ch0_neuron0,10.6511,49,bs-events
_ch0_neuron0,11.3348,49,bs-events
_ch0_neuron0,12.0165,49,bs-events
_ch0_neuron0,12.7169,49,bs-events
_ch0_neuron0,13.4044,49,bs-events
_ch0_neuron0,14.0843,49,bs-events
_ch0_neuron0,14.8036,49,bs-events
_neuron0threshhig11121,0.0,49,bs-events
_neuron0threshlow4910,0.0,49,bs-events
_ch0_neuron0,0.2825,49,exp-events
_ch0_neuron0,0.4525,49,exp-events
_ch0_neuron0,0.7715,49,exp-events
_ch0_neuron0,1.7268,49,exp-events
_ch0_neuron0,1.8982,49,exp-events
_ch0_neuron0,2.2036,49,exp-events
_ch0_neuron0,2.393,49,exp-events
_ch0_neuron0,2.6838,49,exp-events
_ch0_neuron0,3.1661,49,exp-events
_ch0_neuron0,3.6475,49,exp-events
_ch0_neuron0,4.1346,49,exp-events
_ch0_neuron0,4.6385,49,exp-events
_ch0_neuron0,5.1355,49,exp-events
_ch0_neuron0,5.6326,49,exp-events
